Fecha,Tarde/Noche,Centena,Fijo,1er Corrido,2do Corrido
08/04/2023,N,4,93,77,36
09/04/2023,T,9,55,72,43
09/04/2023,N,9,72,32,76
10/04/2023,T,8,71,98,75
10/04/2023,N,8,3,79,65
11/04/2023,T,3,67,34,35
11/04/2023,N,0,2,61,10
12/04/2023,T,2,26,47,27
12/04/2023,N,3,11,49,98
13/04/2023,T,6,70,14,52
13/04/2023,N,3,3,0,60
14/04/2023,T,4,37,25,4
14/04/2023,N,0,73,90,7
15/04/2023,T,0,34,69,41
15/04/2023,N,8,82,57,32
16/04/2023,T,8,5,89,80
16/04/2023,N,5,2,91,19
17/04/2023,T,9,8,42,76
17/04/2023,N,0,4,77,1
18/04/2023,T,7,60,82,96
18/04/2023,N,1,55,34,67
19/04/2023,T,8,20,47,59
19/04/2023,N,0,1,48,40
20/04/2023,T,3,53,19,13
20/04/2023,N,5,88,18,46
21/04/2023,T,3,67,41,86
21/04/2023,N,0,71,35,94
22/04/2023,T,7,72,6,31
22/04/2023,N,9,85,54,48
23/04/2023,T,5,75,40,91
23/04/2023,N,2,88,99,27
24/04/2023,T,2,15,14,77
24/04/2023,N,6,0,76,30
25/04/2023,T,6,28,53,95
25/04/2023,N,9,28,78,0
26/04/2023,T,9,0,7,37
26/04/2023,N,0,29,58,64
27/04/2023,T,8,85,33,13
27/04/2023,N,7,45,22,26
28/04/2023,T,8,24,72,37
28/04/2023,N,8,42,53,74
29/04/2023,T,5,84,42,14
29/04/2023,N,6,39,9,92
30/04/2023,T,4,99,94,75
30/04/2023,N,9,48,99,45
01/05/2023,T,5,12,84,63
01/05/2023,N,6,43,52,62
02/05/2023,T,5,56,52,5
02/05/2023,N,5,23,14,10
03/05/2023,T,9,85,12,39
03/05/2023,N,8,30,11,22
04/05/2023,T,3,80,93,74
04/05/2023,N,7,52,0,19
05/05/2023,T,4,81,62,55
05/05/2023,N,8,9,17,57
06/05/2023,T,6,97,76,27
06/05/2023,N,5,87,11,61
07/05/2023,T,5,18,59,56
07/05/2023,N,5,4,53,79
08/05/2023,T,5,14,58,89
08/05/2023,N,3,96,68,55
09/05/2023,T,1,61,22,33
09/05/2023,N,7,88,29,1
10/05/2023,T,5,46,65,82
10/05/2023,N,1,70,88,11
11/05/2023,T,1,80,60,83
11/05/2023,N,8,15,23,38
12/05/2023,T,8,95,56,33
12/05/2023,N,3,90,87,91
13/05/2023,T,8,32,85,83
13/05/2023,N,3,48,14,21
14/05/2023,T,0,59,11,10
14/05/2023,N,5,92,81,84
15/05/2023,T,0,93,11,85
15/05/2023,N,3,13,95,96
16/05/2023,T,1,22,65,36
16/05/2023,N,5,70,12,59
17/05/2023,T,9,32,67,87
17/05/2023,N,9,99,36,89
18/05/2023,T,9,72,89,60
18/05/2023,N,0,87,61,84
19/05/2023,T,5,30,40,14
19/05/2023,N,0,78,56,1
20/05/2023,T,1,58,52,26
20/05/2023,N,6,25,63,22
21/05/2023,T,5,80,25,19
21/05/2023,N,8,94,61,37
22/05/2023,T,4,50,85,75
22/05/2023,N,9,74,69,87
23/05/2023,T,5,47,75,46
23/05/2023,N,2,42,65,21
24/05/2023,T,8,53,35,80
24/05/2023,N,9,98,14,13
25/05/2023,T,9,25,26,69
25/05/2023,N,0,57,53,69
26/05/2023,T,8,3,52,19
26/05/2023,N,3,88,5,60
27/05/2023,T,9,57,23,6
27/05/2023,N,3,74,28,38
28/05/2023,T,1,62,54,81
28/05/2023,N,1,10,5,79
29/05/2023,T,0,56,45,65
29/05/2023,N,3,1,43,97
30/05/2023,T,1,64,75,86
30/05/2023,N,8,67,34,93
31/05/2023,T,5,17,65,19
31/05/2023,N,6,54,57,49
01/06/2023,T,4,15,21,4
01/06/2023,N,5,64,89,90
02/06/2023,T,9,96,25,39
02/06/2023,N,2,43,13,7
03/06/2023,T,7,38,69,55
03/06/2023,N,2,98,34,22
04/06/2023,T,4,98,31,25
04/06/2023,N,7,47,28,98
05/06/2023,T,9,42,11,50
05/06/2023,N,0,92,37,34
06/06/2023,T,9,10,39,3
06/06/2023,N,0,37,4,69
07/06/2023,T,0,68,71,67
07/06/2023,N,4,54,54,83
08/06/2023,T,2,7,72,45
08/06/2023,N,6,55,67,49
09/06/2023,T,4,95,6,13
09/06/2023,N,8,82,16,47
10/06/2023,T,1,68,92,81
10/06/2023,N,0,32,30,24
11/06/2023,T,8,26,77,15
11/06/2023,N,1,94,18,11
12/06/2023,T,9,67,99,64
12/06/2023,N,3,61,49,20
13/06/2023,T,3,81,21,56
13/06/2023,N,2,10,54,63
14/06/2023,T,7,35,91,10
14/06/2023,N,1,18,2,28
15/06/2023,T,2,97,60,98
15/06/2023,N,0,39,69,27
16/06/2023,T,9,1,90,36
16/06/2023,N,7,69,59,35
17/06/2023,T,9,58,4,13
17/06/2023,N,5,73,84,64
18/06/2023,T,3,22,98,74
18/06/2023,N,3,2,57,70
19/06/2023,T,4,24,37,31
19/06/2023,N,2,89,57,1
20/06/2023,T,4,4,88,11
20/06/2023,N,8,97,20,69
21/06/2023,T,6,33,66,41
21/06/2023,N,2,62,1,69
22/06/2023,T,9,20,17,10
22/06/2023,N,1,91,44,7
23/06/2023,T,1,28,64,67
23/06/2023,N,9,52,20,20
24/06/2023,T,8,26,65,24
24/06/2023,N,7,17,62,37
25/06/2023,T,4,62,98,28
25/06/2023,N,8,89,66,58
26/06/2023,T,5,34,70,52
26/06/2023,N,4,0,83,72
27/06/2023,T,4,36,48,44
27/06/2023,N,1,31,27,83
28/06/2023,T,2,11,27,28
28/06/2023,N,5,9,47,77
29/06/2023,T,0,5,19,91
29/06/2023,N,1,75,17,69
30/06/2023,T,0,5,65,22
30/06/2023,N,8,26,96,44
01/07/2023,T,2,28,49,61
01/07/2023,N,3,54,69,61
02/07/2023,T,6,52,72,36
02/07/2023,N,4,69,37,26
03/07/2023,T,5,63,40,85
03/07/2023,N,2,87,25,86
04/07/2023,T,5,70,54,80
04/07/2023,N,1,83,28,60
05/07/2023,T,7,35,45,44
05/07/2023,N,8,64,88,21
06/07/2023,T,4,20,25,55
06/07/2023,N,9,11,14,4
07/07/2023,T,3,34,14,98
07/07/2023,N,2,89,23,10
08/07/2023,T,2,95,54,0
08/07/2023,N,2,90,36,22
09/07/2023,T,2,13,87,68
09/07/2023,N,8,10,56,2
10/07/2023,T,5,37,15,46
10/07/2023,N,4,42,15,95
11/07/2023,T,5,1,32,57
11/07/2023,N,6,44,62,14
12/07/2023,T,4,89,61,97
12/07/2023,N,6,62,51,15
13/07/2023,T,0,94,50,54
13/07/2023,N,4,8,38,44
14/07/2023,T,3,95,76,62
14/07/2023,N,4,56,37,30
15/07/2023,T,9,79,17,16
15/07/2023,N,3,61,37,64
16/07/2023,T,5,62,83,48
16/07/2023,N,9,69,79,90
17/07/2023,T,3,31,17,66
17/07/2023,N,6,94,55,25
18/07/2023,T,2,45,8,28
18/07/2023,N,1,21,53,67
19/07/2023,T,1,49,85,69
19/07/2023,N,4,27,85,98
20/07/2023,T,0,95,87,28
20/07/2023,N,9,17,43,80
21/07/2023,T,8,28,35,65
21/07/2023,N,3,44,99,74
22/07/2023,T,2,35,8,49
22/07/2023,N,0,81,58,93
23/07/2023,T,3,53,71,85
23/07/2023,N,3,96,30,50
24/07/2023,T,8,61,61,93
24/07/2023,N,6,13,39,9
25/07/2023,T,7,24,66,67
25/07/2023,N,6,39,11,84
26/07/2023,T,3,26,11,63
26/07/2023,N,9,1,89,32
27/07/2023,T,6,97,6,33
27/07/2023,N,4,56,4,22
28/07/2023,T,1,95,35,69
28/07/2023,N,3,22,42,11
29/07/2023,T,9,82,43,18
29/07/2023,N,3,46,80,3
30/07/2023,T,8,22,49,73
30/07/2023,N,5,28,86,2
31/07/2023,T,1,14,24,99
31/07/2023,N,4,21,74,84
01/08/2023,T,8,63,53,45
01/08/2023,N,3,99,8,78
02/08/2023,T,6,8,16,29
02/08/2023,N,9,96,99,9
03/08/2023,T,8,50,85,91
03/08/2023,N,3,36,46,65
04/08/2023,T,7,4,3,34
04/08/2023,N,3,40,24,78
05/08/2023,T,3,22,24,92
05/08/2023,N,9,70,61,75
06/08/2023,T,1,55,81,83
06/08/2023,N,8,83,5,40
07/08/2023,T,4,66,40,95
07/08/2023,N,7,27,95,78
08/08/2023,T,9,89,83,96
08/08/2023,N,2,63,92,6
09/08/2023,T,7,35,36,1
09/08/2023,N,3,54,66,43
10/08/2023,T,9,8,39,19
10/08/2023,N,3,10,28,18
11/08/2023,T,7,0,7,8
11/08/2023,N,2,17,35,40
12/08/2023,T,5,8,80,31
12/08/2023,N,4,82,14,73
13/08/2023,T,0,81,69,89
13/08/2023,N,6,62,69,74
14/08/2023,T,3,93,33,60
14/08/2023,N,9,93,6,47
15/08/2023,T,3,63,37,26
15/08/2023,N,4,33,30,42
16/08/2023,T,8,38,29,5
16/08/2023,N,2,67,47,20
17/08/2023,T,4,64,21,71
17/08/2023,N,5,56,78,93
18/08/2023,T,7,66,56,39
18/08/2023,N,9,98,99,37
19/08/2023,T,3,2,0,40
19/08/2023,N,5,63,73,82
20/08/2023,T,8,4,11,57
20/08/2023,N,5,41,1,46
21/08/2023,T,7,91,18,59
21/08/2023,N,9,60,35,4
22/08/2023,T,4,6,60,73
22/08/2023,N,3,9,2,46
23/08/2023,T,2,38,53,90
23/08/2023,N,8,19,0,89
24/08/2023,T,9,20,75,50
24/08/2023,N,6,9,72,63
25/08/2023,T,5,71,46,93
25/08/2023,N,0,64,81,53
26/08/2023,T,0,35,6,9
26/08/2023,N,7,45,76,35
27/08/2023,T,4,54,23,0
27/08/2023,N,3,2,53,88
28/08/2023,T,8,29,57,72
28/08/2023,N,0,61,16,47
29/08/2023,T,4,12,50,0
29/08/2023,N,7,51,35,40
30/08/2023,T,4,69,0,68
30/08/2023,N,3,88,98,64
31/08/2023,T,3,82,60,25
31/08/2023,N,0,81,8,94
01/09/2023,T,6,14,80,78
01/09/2023,N,2,97,63,1
02/09/2023,T,1,77,96,36
02/09/2023,N,8,52,53,16
03/09/2023,T,5,40,90,87
03/09/2023,N,2,63,81,68
04/09/2023,T,7,34,79,18
04/09/2023,N,2,2,67,41
05/09/2023,T,2,11,62,58
05/09/2023,N,8,27,25,22
06/09/2023,T,6,41,45,40
06/09/2023,N,5,16,99,76
07/09/2023,T,0,81,63,93
07/09/2023,N,7,2,18,86
08/09/2023,T,7,86,37,18
08/09/2023,N,2,55,51,23
09/09/2023,T,1,92,89,43
09/09/2023,N,8,61,45,15
10/09/2023,T,5,31,57,83
10/09/2023,N,4,51,11,79
11/09/2023,T,6,74,27,61
11/09/2023,N,4,52,23,69
12/09/2023,T,8,25,99,32
12/09/2023,N,4,34,33,94
13/09/2023,T,4,64,27,22
13/09/2023,N,7,60,19,71
14/09/2023,T,0,37,88,67
14/09/2023,N,5,4,46,80
15/09/2023,T,0,36,7,65
15/09/2023,N,9,70,12,26
16/09/2023,T,6,5,96,37
16/09/2023,N,1,82,15,15
17/09/2023,T,6,31,9,43
17/09/2023,N,4,4,48,95
18/09/2023,T,7,16,35,77
18/09/2023,N,5,32,13,43
19/09/2023,T,7,56,57,37
19/09/2023,N,0,15,13,38
20/09/2023,T,4,79,47,33
20/09/2023,N,6,12,41,57
21/09/2023,T,7,51,53,66
21/09/2023,N,8,40,42,29
22/09/2023,T,3,48,83,2
22/09/2023,N,8,57,7,39
23/09/2023,T,4,51,9,88
23/09/2023,N,4,10,35,49
24/09/2023,T,2,75,83,6
24/09/2023,N,8,15,98,23
25/09/2023,T,0,15,32,87
25/09/2023,N,6,58,51,37
26/09/2023,T,1,97,39,19
26/09/2023,N,9,96,1,43
27/09/2023,T,7,73,49,72
27/09/2023,N,8,7,47,29
28/09/2023,T,3,55,12,90
28/09/2023,N,0,26,63,19
29/09/2023,T,8,21,54,50
29/09/2023,N,7,26,84,92
30/09/2023,T,8,96,31,92
30/09/2023,N,0,73,92,49
01/10/2023,T,7,85,16,0
01/10/2023,N,3,35,75,42
02/10/2023,T,1,23,71,85
02/10/2023,N,3,28,49,74
03/10/2023,T,8,94,9,8
03/10/2023,N,7,16,58,26
04/10/2023,T,8,42,29,62
04/10/2023,N,8,16,10,67
05/10/2023,T,7,0,55,95
05/10/2023,N,3,96,6,95
06/10/2023,T,1,53,96,37
06/10/2023,N,5,4,96,56
07/10/2023,T,7,65,10,55
07/10/2023,N,7,32,53,43
08/10/2023,T,6,58,8,20
08/10/2023,N,4,68,9,94
09/10/2023,T,0,49,87,1
09/10/2023,N,7,70,58,74
10/10/2023,T,8,9,56,65
10/10/2023,N,8,4,84,24
11/10/2023,T,1,45,83,90
11/10/2023,N,8,49,54,67
12/10/2023,T,5,90,68,51
12/10/2023,N,5,20,38,92
13/10/2023,T,2,28,85,24
13/10/2023,N,1,77,70,26
14/10/2023,T,8,49,94,0
14/10/2023,N,0,39,12,17
15/10/2023,T,7,41,21,30
15/10/2023,N,8,25,13,60
16/10/2023,T,1,49,34,22
16/10/2023,N,4,65,81,70
17/10/2023,T,7,31,12,47
17/10/2023,N,2,85,81,19
18/10/2023,T,8,30,95,79
18/10/2023,N,4,60,40,45
19/10/2023,T,6,87,99,57
19/10/2023,N,4,41,19,29
20/10/2023,T,6,33,68,8
20/10/2023,N,5,67,80,32
21/10/2023,T,8,5,83,27
21/10/2023,N,1,69,3,34
22/10/2023,T,3,7,16,33
22/10/2023,N,0,44,1,42
23/10/2023,T,8,58,56,25
23/10/2023,N,5,6,84,28
24/10/2023,T,7,26,57,23
24/10/2023,,7,81,12,94
25/10/2023,T,7,19,18,49
25/10/2023,N,9,42,63,80
26/10/2023,T,5,96,26,41
26/10/2023,N,9,78,84,25
27/10/2023,T,6,58,66,48
27/10/2023,N,6,93,19,83
28/10/2023,T,2,38,61,55
28/10/2023,N,9,80,9,6
29/10/2023,T,1,68,89,20
29/10/2023,N,6,38,45,54
30/10/2023,T,2,83,95,51
30/10/2023,N,3,92,9,12
31/10/2023,T,1,17,45,59
31/10/2023,N,3,72,36,93
01/11/2023,T,5,1,10,0
01/11/2023,N,1,48,67,89
02/11/2023,T,3,60,59,17
02/11/2023,N,5,10,75,49
03/11/2023,T,9,50,57,84
03/11/2023,N,4,95,70,78
04/11/2023,T,9,4,11,58
04/11/2023,N,2,88,78,68
05/11/2023,T,1,20,56,6
05/11/2023,N,0,95,26,86
06/11/2023,T,5,18,45,24
06/11/2023,N,4,60,33,37
07/11/2023,T,5,88,98,87
07/11/2023,N,8,65,14,18
08/11/2023,T,7,21,68,49
08/11/2023,N,8,43,78,88
09/11/2023,T,9,72,98,21
09/11/2023,N,3,21,86,78
10/11/2023,T,9,99,94,80
10/11/2023,N,8,6,22,60
11/11/2023,T,3,68,95,48
11/11/2023,N,4,48,96,69
12/11/2023,T,2,58,64,6
12/11/2023,N,0,87,85,83
13/11/2023,T,3,38,22,0
13/11/2023,N,7,99,46,74
14/11/2023,T,2,72,55,8
14/11/2023,N,7,91,65,58
15/11/2023,T,8,52,62,80
15/11/2023,N,0,80,41,5
16/11/2023,T,6,70,34,13
16/11/2023,N,4,94,29,33
17/11/2023,T,2,86,97,20
17/11/2023,N,3,91,96,12
18/11/2023,T,8,25,98,14
18/11/2023,N,4,37,74,93
19/11/2023,T,3,45,38,1
19/11/2023,N,2,19,93,13
20/11/2023,T,4,57,40,75
20/11/2023,N,8,56,15,7
21/11/2023,T,5,82,69,80
21/11/2023,N,0,9,8,56
22/11/2023,T,1,28,36,53
22/11/2023,N,8,33,26,80
23/11/2023,T,4,93,43,77
23/11/2023,N,3,37,63,29
24/11/2023,T,0,78,38,37
24/11/2023,N,3,51,90,5
25/11/2023,T,8,42,0,18
25/11/2023,N,9,53,44,90
26/11/2023,T,5,11,30,12
26/11/2023,N,8,28,23,96
27/11/2023,T,7,17,20,87
27/11/2023,N,1,66,44,58
28/11/2023,T,6,91,19,3
28/11/2023,N,0,83,14,52
29/11/2023,T,0,42,25,9
29/11/2023,N,2,19,90,58
30/11/2023,T,9,83,5,6
30/11/2023,N,3,36,10,91
01/12/2023,T,5,28,54,89
01/12/2023,N,9,74,22,12
02/12/2023,T,5,35,47,7
02/12/2023,N,9,68,36,36
03/12/2023,T,7,38,65,27
03/12/2023,N,4,91,48,82
04/12/2023,T,8,46,18,1
04/12/2023,N,5,3,5,74
05/12/2023,T,3,78,86,72
05/12/2023,N,0,81,44,83
06/12/2023,T,3,19,12,83
06/12/2023,N,3,25,94,7
07/12/2023,T,9,72,37,74
07/12/2023,N,0,68,55,34
08/12/2023,T,8,10,99,29
08/12/2023,N,5,65,45,53
09/12/2023,T,4,80,48,57
09/12/2023,N,7,35,65,94
10/12/2023,T,6,19,2,98
10/12/2023,N,3,69,39,61
11/12/2023,T,6,74,26,32
11/12/2023,N,0,8,71,33
12/12/2023,T,0,20,37,45
12/12/2023,N,9,25,48,53
13/12/2023,T,3,54,25,26
13/12/2023,N,3,90,50,92
14/12/2023,T,9,55,27,69
14/12/2023,N,4,61,24,18
15/12/2023,T,7,27,76,53
15/12/2023,N,6,11,16,89
16/12/2023,T,6,99,21,35
16/12/2023,N,1,79,32,92
17/12/2023,T,7,96,82,71
17/12/2023,N,9,96,44,50
18/12/2023,T,5,91,32,48
18/12/2023,N,7,67,22,6
19/12/2023,T,0,29,23,34
19/12/2023,N,1,22,21,89
20/12/2023,T,5,2,62,51
20/12/2023,N,9,76,72,82
21/12/2023,T,0,20,9,63
21/12/2023,N,1,67,72,23
22/12/2023,T,6,89,23,61
22/12/2023,N,4,87,97,60
23/12/2023,T,0,91,54,62
23/12/2023,N,8,5,50,55
24/12/2023,T,9,64,1,26
24/12/2023,N,1,99,12,18
25/12/2023,T,5,70,56,24
25/12/2023,N,7,44,48,47
26/12/2023,T,4,55,79,55
26/12/2023,N,0,10,18,1
27/12/2023,T,1,79,66,71
27/12/2023,N,5,71,76,8
28/12/2023,T,3,28,11,0
28/12/2023,N,9,4,29,25
29/12/2023,T,4,51,92,21
29/12/2023,N,8,61,26,2
30/12/2023,T,1,23,2,83
30/12/2023,N,0,16,29,39
31/12/2023,T,3,36,22,89
31/12/2023,N,7,2,27,76
01/01/2024,T,2,91,92,22
01/01/2024,N,3,38,97,55
02/01/2024,T,5,56,50,86
02/01/2024,N,6,84,23,1
03/01/2024,T,8,63,94,22
03/01/2024,N,9,85,72,71
04/01/2024,T,8,23,87,18
04/01/2024,N,3,66,96,83
05/01/2024,T,1,53,73,11
05/01/2024,N,1,99,97,10
06/01/2024,T,0,85,46,49
06/01/2024,N,9,36,39,68
07/01/2024,T,7,72,82,64
07/01/2024,N,6,54,32,36
08/01/2024,T,2,1,80,62
08/01/2024,N,1,92,71,61
09/01/2024,T,8,76,70,71
09/01/2024,N,6,66,95,0
10/01/2024,T,2,69,5,15
10/01/2024,N,4,6,83,22
11/01/2024,T,8,21,76,22
11/01/2024,N,9,31,47,39
12/01/2024,T,5,49,10,95
12/01/2024,N,4,80,0,31
13/01/2024,T,1,36,58,74
13/01/2024,N,6,3,58,96
14/01/2024,T,2,87,95,17
14/01/2024,N,5,76,75,99
15/01/2024,T,8,77,14,74
15/01/2024,N,8,11,97,37
16/01/2024,T,5,14,85,69
16/01/2024,N,5,51,51,10
17/01/2024,T,4,99,65,31
17/01/2024,N,6,58,5,18
18/01/2024,T,4,70,67,59
18/01/2024,N,9,97,83,91
19/01/2024,T,5,26,24,36
19/01/2024,N,6,43,31,53
20/01/2024,T,3,72,51,84
20/01/2024,N,4,24,44,17
21/01/2024,T,8,28,92,98
21/01/2024,N,5,40,65,19
22/01/2024,T,9,42,60,96
22/01/2024,N,4,18,50,27
23/01/2024,T,1,99,66,87
23/01/2024,N,5,87,73,62
24/01/2024,T,1,88,58,70
24/01/2024,N,6,95,74,51
25/01/2024,T,2,2,61,33
25/01/2024,N,2,78,84,72
26/01/2024,T,0,93,25,69
26/01/2024,N,3,58,56,14
27/01/2024,T,9,35,75,3
27/01/2024,N,5,92,38,11
28/01/2024,T,5,7,9,44
28/01/2024,N,8,20,65,73
29/01/2024,T,9,78,97,54
29/01/2024,N,6,48,22,54
30/01/2024,T,8,74,24,8
30/01/2024,N,7,41,60,74
31/01/2024,T,3,13,37,86
31/01/2024,N,3,39,13,37
01/02/2024,T,2,69,29,24
01/02/2024,N,7,87,34,82
02/02/2024,T,2,95,99,4
02/02/2024,N,4,66,92,47
03/02/2024,T,8,78,87,81
03/02/2024,N,7,27,30,96
04/02/2024,T,0,21,61,39
04/02/2024,N,9,93,37,30
05/02/2024,T,2,79,75,20
05/02/2024,N,7,43,40,53
06/02/2024,T,6,17,89,90
06/02/2024,N,7,25,35,71
07/02/2024,T,9,86,38,40
07/02/2024,N,3,11,2,97
08/02/2024,T,0,83,47,83
08/02/2024,N,5,97,49,18
09/02/2024,T,7,90,25,95
09/02/2024,N,7,50,38,10
10/02/2024,T,0,62,83,76
10/02/2024,N,5,85,87,90
11/02/2024,T,9,23,94,4
11/02/2024,N,5,12,20,7
12/02/2024,T,8,20,66,34
12/02/2024,N,7,69,92,6
13/02/2024,T,6,68,3,19
13/02/2024,N,4,90,4,11
14/02/2024,T,0,86,77,29
14/02/2024,N,3,76,29,3
15/02/2024,T,2,87,69,29
15/02/2024,N,9,73,29,32
16/02/2024,T,7,63,23,50
16/02/2024,N,8,17,31,12
17/02/2024,T,6,72,36,73
17/02/2024,N,1,62,35,96
18/02/2024,T,5,23,40,32
18/02/2024,N,2,26,71,85
19/02/2024,T,6,85,94,23
19/02/2024,N,4,0,12,4
20/02/2024,T,4,20,86,68
20/02/2024,N,8,30,72,34
21/02/2024,T,6,19,41,26
21/02/2024,N,6,64,76,88
22/02/2024,T,2,11,29,19
22/02/2024,N,2,67,10,91
23/02/2024,T,7,86,71,15
23/02/2024,N,9,49,64,24
24/02/2024,T,0,13,32,49
24/02/2024,N,3,54,26,21
25/02/2024,T,9,62,24,42
25/02/2024,N,4,18,17,9
26/02/2024,T,7,67,72,12
26/02/2024,N,0,24,11,56
27/02/2024,T,5,30,36,17
27/02/2024,N,0,28,22,83
28/02/2024,T,3,57,69,99
28/02/2024,N,1,48,67,92
29/02/2024,T,8,61,48,50
29/02/2024,N,4,82,74,34
01/03/2024,T,6,70,68,29
01/03/2024,N,1,21,62,95
02/03/2024,T,9,18,24,4
02/03/2024,N,1,96,17,71
03/03/2024,T,6,82,98,50
03/03/2024,N,2,73,61,49
04/03/2024,T,6,54,9,80
04/03/2024,N,5,6,84,55
05/03/2024,T,0,79,91,22
05/03/2024,N,6,32,78,12
06/03/2024,T,2,20,88,86
06/03/2024,N,2,50,13,69
07/03/2024,T,9,25,75,20
07/03/2024,N,6,64,95,79
08/03/2024,T,9,42,11,16
08/03/2024,N,9,32,40,89
09/03/2024,T,5,18,72,49
09/03/2024,N,5,88,11,49
10/03/2024,T,5,83,24,15
10/03/2024,N,7,22,63,92
11/03/2024,T,2,60,61,6
11/03/2024,N,9,26,20,93
12/03/2024,T,7,82,74,19
12/03/2024,N,3,21,20,7
13/03/2024,T,4,24,52,57
13/03/2024,N,2,11,16,38
14/03/2024,T,1,61,50,28
14/03/2024,N,4,56,86,74
15/03/2024,T,0,52,63,5
15/03/2024,N,9,61,51,49
16/03/2024,T,2,6,98,93
16/03/2024,N,5,58,66,86
17/03/2024,T,6,15,68,51
17/03/2024,N,6,1,81,30
18/03/2024,T,6,72,68,33
18/03/2024,N,8,65,84,33
19/03/2024,T,9,29,22,14
19/03/2024,N,6,76,56,6
20/03/2024,T,9,0,39,81
20/03/2024,N,1,7,97,41
21/03/2024,T,9,81,7,89
21/03/2024,N,1,75,41,85
22/03/2024,T,2,1,71,18
22/03/2024,N,2,62,2,27
23/03/2024,T,0,13,17,84
23/03/2024,N,3,96,45,64
24/03/2024,T,1,34,56,82
24/03/2024,N,2,99,94,37
25/03/2024,T,3,65,69,84
25/03/2024,N,3,70,57,91
26/03/2024,T,7,6,29,97
26/03/2024,N,7,94,11,20
27/03/2024,T,3,80,20,18
27/03/2024,N,9,22,74,73
28/03/2024,T,4,8,11,87
28/03/2024,N,5,17,74,43
29/03/2024,T,8,50,94,11
29/03/2024,N,5,11,58,43
30/03/2024,T,5,39,72,92
30/03/2024,N,8,40,22,20
31/03/2024,T,9,88,79,76
31/03/2024,N,4,81,69,32
01/04/2024,T,3,57,31,10
01/04/2024,N,4,54,96,40
02/04/2024,T,7,36,81,62
02/04/2024,N,9,54,97,84
03/04/2024,T,9,70,36,90
03/04/2024,N,6,50,48,39
04/04/2024,T,4,5,5,9
04/04/2024,N,7,54,51,75
05/04/2024,T,0,86,23,23
05/04/2024,N,0,35,41,32
06/04/2024,T,8,79,26,27
06/04/2024,N,9,40,54,36
07/04/2024,T,7,44,69,12
07/04/2024,N,7,9,32,88
08/04/2024,T,6,43,69,18
08/04/2024,N,7,33,36,97
09/04/2024,T,1,35,18,15
09/04/2024,N,7,54,67,87
10/04/2024,T,7,84,49,30
10/04/2024,N,9,95,35,39
11/04/2024,T,5,25,49,33
11/04/2024,N,5,54,23,63
12/04/2024,T,9,51,42,95
12/04/2024,N,1,22,11,73
13/04/2024,T,3,73,37,55
13/04/2024,N,8,67,55,27
14/04/2024,T,7,1,25,0
14/04/2024,N,6,69,19,7
15/04/2024,T,6,0,18,65
15/04/2024,N,8,43,95,57
16/04/2024,T,4,11,85,22
16/04/2024,N,6,54,61,17
17/04/2024,T,5,97,49,6
17/04/2024,N,4,59,79,98
18/04/2024,T,2,33,7,1
18/04/2024,N,4,61,42,74
19/04/2024,T,5,70,21,89
19/04/2024,N,3,20,17,90
20/04/2024,T,6,80,73,66
20/04/2024,N,7,3,54,4
21/04/2024,T,7,36,50,58
21/04/2024,N,7,46,27,7
22/04/2024,T,3,11,42,51
22/04/2024,N,4,10,75,54
23/04/2024,T,9,12,1,20
23/04/2024,N,2,93,5,74
24/04/2024,T,4,1,79,58
24/04/2024,N,3,93,25,76
25/04/2024,T,8,39,55,10
25/04/2024,N,1,73,40,28
26/04/2024,T,3,81,23,11
26/04/2024,N,2,77,70,64
27/04/2024,T,8,57,61,74
27/04/2024,N,5,56,54,84
28/04/2024,T,4,34,87,55
28/04/2024,N,1,97,41,70
29/04/2024,T,5,33,21,41
29/04/2024,N,9,54,71,14
30/04/2024,T,2,6,81,51
30/04/2024,N,1,5,32,87
01/05/2024,T,5,99,44,39
01/05/2024,N,8,36,98,15
02/05/2024,T,8,1,31,25
02/05/2024,N,7,68,77,42
03/05/2024,T,0,78,25,56
03/05/2024,N,9,50,17,30
04/05/2024,T,8,31,37,29
04/05/2024,N,7,68,77,95
05/05/2024,T,7,19,3,56
05/05/2024,N,0,41,25,77
06/05/2024,T,8,55,21,7
06/05/2024,N,1,30,37,45
07/05/2024,T,5,35,13,62
07/05/2024,N,4,31,95,95
08/05/2024,T,7,60,28,7
08/05/2024,N,7,83,11,17
09/05/2024,T,2,7,84,46
09/05/2024,N,5,73,43,71
10/05/2024,T,3,15,16,64
10/05/2024,N,4,95,35,39
11/05/2024,T,1,32,65,1
11/05/2024,N,5,82,5,3
12/05/2024,T,2,3,39,82
12/05/2024,N,8,95,82,62
13/05/2024,T,2,74,9,67
13/05/2024,N,1,34,98,71
14/05/2024,T,4,58,97,49
14/05/2024,N,1,88,67,35
15/05/2024,T,4,93,56,53
15/05/2024,N,7,38,7,33
16/05/2024,T,3,14,6,18
16/05/2024,N,6,91,60,79
17/05/2024,T,4,22,21,92
17/05/2024,N,0,58,6,4
18/05/2024,T,3,25,28,27
18/05/2024,N,4,6,35,86
19/05/2024,T,2,10,70,36
19/05/2024,N,5,4,19,64
20/05/2024,T,7,79,32,71
20/05/2024,N,1,30,37,0
21/05/2024,T,8,1,48,27
21/05/2024,N,4,38,56,21
22/05/2024,T,5,53,89,43
22/05/2024,N,8,13,35,9
